"idroche","nom","x","y","z"
"4_3_31@a",NA,7.43396683968548,44.0639110002336,"2414,78"
"4_3_31A","Roche des corniformes de même taille affrontés",7.43411004940937,44.0639491327693,"2412,43"
"4_3_31B1","Première roche des deux côtés du mamelon",7.43407839630947,44.0638314706536,"2410,87"
"4_3_31B2","Seconde roche des deux côtés du mamelon",7.43413413319903,44.0637640489415,"2407,37"
"4_3_32@a","Roche sur la face galbée",7.43458045171799,44.0634710145563,"2387,61"
"4_3_32@b","Roche au ruban plissé",7.43448270326657,44.062794476603,"2361,99"
"4_3_32@c","Roche près du gros bloc",7.43440882665122,44.0628568746573,"2365,43"
"4_3_32A","Roche du corniforme aux cornes en pointes",7.43441241308267,44.0637852839978,"2400"
"4_3_32B","Roche bleue prés du sol",7.43447902760733,44.0635931879361,"2391,77"
"4_3_9C2","Roche au pays du champagne",7.43496908800916,44.065433272314,"2425,72"
"4_3_32C","Roche au poignard à base débordant du manche",7.43438147114135,44.0632083074391,"2380"
"4_3_32D","Roche aux corniformes affrontés très visibles",7.43386116643114,44.062912132167,"2379,31"
"4_3_3A","Roche des deux poignards parallèles situés au ras du sol",7.43523082560449,44.0625774117,"2365,03"
"4_3_3B","Roche du corniforme de style B1",7.43527904108596,44.0626828322944,"2368,1"
"4_3_3C","Roche du réticulé à deux longues cases",7.43519483655944,44.0627177650048,"2368,77"
"4_3_3D","Roche très fissurée",7.43530771943077,44.0629006259726,"2373,54"
"4_3_3E","Roche du corniforme fantôme",7.43533797948232,44.0629442121537,"2375,46"
"4_3_4@a","Roche de pélite violette sur l’affleurement orange",7.43501306162995,44.0633954758149,"2393,8"
"4_3_4@b",NA,7.43501409625258,44.0639621707796,"2408,62"
"4_3_4A","Roche rose en forme de gros pavé",7.43531194481874,44.0631131175184,"2385,97"
"4_3_4B","Roche au réticulé partagé d’une manière originale",7.43504650115369,44.0634453715424,"2395,08"
"4_3_4D","Roche du corniforme sur la face ouest",7.43512435107443,44.0635958582948,"2398,74"
"4_3_4E","Roche du corniforme aux coins arrondis",7.43497854160791,44.063717677767,"2399,74"
"4_3_4F","Roche du corniforme aux angles arrondis",7.43490898533513,44.0638628387356,"2404,11"
"4_3_4G","Roche du réticulé usé aux nombreuses cases",7.43490712847107,44.0639487932519,"2406,46"
"4_3_5@a","Roche du petit B incisé",7.43445481933922,44.0644902706223,"2410,69"
"4_3_5@b","Roche de la petite pelouse",7.43448517749211,44.0643977039918,"2410"
"4_3_5@c","Roche des cupules éparses mais régulières",7.43451051462681,44.064515626377,"2410,58"
"4_3_5@d",NA,7.43478104976098,44.064313077088,"2410,07"
"4_3_5A","Roche de l’escalier renversé",7.43470868854946,44.064036136466,"2407,36"
"4_3_5B","Roche du petit poignard indistinct",7.43453159864155,44.0639747024778,"2405,94"
"4_3_5Bbis","Roche du corniforme au corps rectangulaire",7.43453597015399,44.063862839682,"2400,67"
"4_3_5Bter","Roche du corniforme au corps carré",7.43466621743755,44.0636522574092,"2393,37"
"4_3_5C","Roche du corniforme symétrique et de celui qui l’est moins",7.43454131696423,44.0640864657069,"2410"
"4_3_5D","Roche de l’edelweiss",7.43451572867551,44.0642908757914,"2410"
"4_3_5D4","Roche de la cupule en U",7.43447810246587,44.0639054993206,"2403,2"
"4_3_5Dbis","Roche du corniforme au faux numéro",7.43446583358454,44.0643201664454,"2410"
"4_3_5Dter","Roche de la plage et du faux numéro",7.43451294955996,44.0642638461625,"2410"
"4_3_5E1","Roche du poignard occupant toute la surface",7.43458995588701,44.0642892799565,"2410"
"4_3_5E2","Roche du poignard au manche non éclaté",7.43464473969086,44.0643137171071,"2410"
"4_3_5F","Roche du corniforme modèle et de ses imitations",7.43485074031298,44.0642186446216,"2411,3"
"4_3_5G","Roche des deux corniformes de style C2",7.43470125824966,44.0643657565799,"2410"
"4_3_5H","Roche du corniforme à corps et cornes en ovale",7.43476512282213,44.0644148371835,"2410,41"
"4_3_6@b","Roche du corniforme sur la grande dalle oblique",7.43408062511854,44.0649578447745,"2428,5"
"4_3_6@c","Roche du corniforme enterré jusqu’aux cornes",7.43484128689213,44.064697451539,"2413,92"
"4_3_6A","Roche du corniforme perdu dans le lichen",7.43478226623022,44.0646168525093,"2411,48"
"4_3_6B","Roche du poignard à lame ovale",7.43430078220169,44.0647569829358,"2418,81"
"4_3_6C","Roche du corniforme à pompon associé à des poignards",7.43438376551886,44.0648704356953,"2420,19"
"4_3_6D","Roche des quatre corniformes à cornes fines",7.43452213180045,44.0648504699402,"2416,74"
"4_3_6E","Roche du cercle de grosses cupules centré",7.43460456864943,44.0648415701629,"2414,72"
"4_3_6F","Roche du poignard accompagné de plages rondes",7.43463300412357,44.0649387171877,"2416,16"
"4_3_6G","Roche sur le dôme",7.43464793957363,44.0650199161423,"2418,83"
"4_3_7@a","Roche des deux plages brunes",7.43497972263384,44.064886668003,"2419,04"
"4_3_7@c","Roche de la barre sans numéro",7.4350476917239,44.0650509700124,"2420,46"
"4_3_7@d",NA,7.43498502001192,44.0649385427539,"2419,53"
"4_3_7@g","Roche de la plage rectangulaire dans un coin arrondi",7.43502678029277,44.0646996836944,"2417,47"
"4_3_7A","Roche du bateau repiqueté",7.43494550507497,44.064870972986,"2418,66"
"4_3_7Abis","Roche de la petite plage mal numérotée",7.43488273056353,44.0648869456078,"2417,61"
"4_3_7B","Roche au poignard transformé en corniforme",7.43507815687615,44.0647841774769,"2419,6"
"4_3_7C","Roche de la crucifixion",7.43509979169199,44.0648845200046,"2420,95"
"4_3_7D","Roche du fumeur de pipe sans corps",7.43509442049093,44.0649426573636,"2421,3"
"4_3_7E","Roche de la déesse avec un point entre les jambes",7.43508397274102,44.0650096413018,"2421,73"
"4_3_7F","Roche du P protohistorique",7.43536259946829,44.0649502101886,"2423,8"
"4_3_7G","Roche de la plage avec des cornes",7.43538920553482,44.0649011522153,"2422,39"
"4_3_7H","Roche de la plage rectangulaire avec des cornes",7.43541146166267,44.0648847903261,"2422,47"
"4_3_7I","Roche de la lame allongée à pointe aiguë",7.43535231271562,44.0648680186114,"2421,59"
"4_3_8@a","Roche de la plage rectangulaire sur la face triangulaire",7.43518261950834,44.065032096417,"2420,96"
"4_3_8@b","Roche de la très petite plage de cupules",7.43517752545207,44.0650512532009,"2422,1"
"4_3_8A","Roche aux deux corniformes différents opposés par les cornes",7.4352390700388,44.0650336344597,"2422,85"
"4_3_8C","Roche du poignard à bords rectilignes",7.43516402525153,44.0650980295483,"2422,12"
"4_3_9@a","Roche d’Antonio Guido, Pastorello",7.43466371427493,44.0654079283864,"2425,51"
"4_3_9@b",NA,7.43448035045017,44.0657729711737,"2438,94"
"4_3_9A","Roche du faux sorcier à moustache",7.4349904748704,44.0652901364429,"2423,57"
"4_3_9A1","Roche de la plage sortant d’un éclat",7.43501066925471,44.06529517665,"2423,81"
"4_3_9A2","Roche du signe en L mal numéroté",7.43508629657194,44.0653278774238,"2424,01"
"4_3_9A3","Roche du petit réticulé mal numéroté",7.43514030213019,44.0653543968348,"2428,76"
"4_3_9B","Roche du corniforme au corps non piqueté",7.43491563958452,44.0653453592885,"2424,75"
"4_3_9C1","Roche aux corniformes sur trois faces",7.43499903624121,44.0654100736134,"2423,43"
"4_3_9D","Roche des deux anthropomorphes alignés avec un corniforme",7.43492679833916,44.0654579605758,"2426,63"
"4_3_9E1","Roche des premiers attelages du groupe",7.43470590103058,44.0653986664711,"2425,36"
"4_3_9E2",NA,7.43465904144944,44.0654712641494,"2427,77"
"4_3_9E3","Roche triple",7.43473279762524,44.065456162539,"2427,06"
"4_4_10",NA,7.43150520290195,44.0667840025543,"2536,78"
"4_4_10@a",NA,7.43182261070039,44.0664559535254,"2501,82"
"4_4_10@x",NA,7.43172460768432,44.0664067598083,"2504,64"
"4_4_10A","Roche de l'anthropomorphe aux cornes en zigzag",7.43193592629649,44.0663137797576,"2493,02"
"4_4_10B",NA,7.4318135576796,44.0662897391999,"2493,34"
"4_4_11",NA,7.43146866006051,44.0655062323756,"2490"
"4_4_11@a",NA,7.43151154023643,44.0656626690433,"2490,47"
"4_4_11@b",NA,7.43126820095063,44.0657930347524,"2505,49"
"4_4_11@c",NA,7.43145423700563,44.0655445726222,"2490,52"
"4_4_11@d",NA,7.43138212316423,44.065789529568,"2500,58"
"4_4_11@e",NA,7.43142530658244,44.0654312175336,"2489,52"
"4_4_11@g",NA,7.43125058072498,44.0657719529341,"2505,73"
"4_4_11A",NA,7.43175728214274,44.0656935408555,"2481,27"
"4_4_11B","Roche de l'éperon",7.43138521718513,44.0656163526702,"2494,4"
"4_4_11C",NA,7.43137856741687,44.0655859458511,"2492,93"
"4_4_12@a",NA,7.43139249447013,44.0653906769457,"2491,5"
"4_4_12@b",NA,7.43179343182565,44.0651827004208,"2480,78"
"4_4_12@d",NA,7.4320844771376,44.0650022987457,"2470,27"
"4_4_12@e",NA,7.43205389652287,44.0650430699739,"2472,21"
"4_4_12@e2",NA,7.43208185483645,44.0652653798307,"2470,57"
"4_4_12@g",NA,7.43202199897079,44.0649473880433,"2474,73"
"4_4_12@x",NA,7.43195968178901,44.0648732115998,"2480,15"
"4_4_12A",NA,7.43174804321742,44.0653089708619,"2483,47"
"4_4_12B",NA,7.43161498683517,44.0653256822854,"2487,95"
"4_4_13@a",NA,7.43217981901944,44.0648001880998,"2465,03"
"4_4_13@c",NA,7.43209991847548,44.06462554976,"2462,9"
"4_4_13@d",NA,7.43233421163833,44.0647030713273,"2458,55"
"4_4_13@e",NA,7.43218643562258,44.0645575833454,"2461,07"
"4_4_13@x",NA,7.43218092525468,44.0646160053775,"2462,1"
"4_4_13A",NA,7.43217175658776,44.0646494663959,"2463,74"
"4_4_13A3",NA,7.4322130719396,44.0646247866353,"2461,09"
"4_4_13B",NA,7.43222118544514,44.0645871973696,"2460,3"
"4_4_14@a",NA,7.43238252563791,44.0645361427279,"2454,53"
"4_4_14@b",NA,7.43221306791724,44.0644848997912,"2456,32"
"4_4_14@c",NA,7.4325482935816,44.0645424345931,"2446,84"
"4_4_14@d",NA,7.43241599153782,44.064444574547,"2449,38"
"4_4_14@e",NA,7.43270874437403,44.0645308917721,"2444,52"
"4_4_14A",NA,7.43268131936188,44.0644697115736,"2443,38"
"4_4_14B",NA,7.43258140980619,44.0643597146038,"2443,92"
"4_4_14C",NA,7.43246230049655,44.064399416884,"2446,44"
"4_4_15@a",NA,7.43211902196986,44.0643153747718,"2448,28"
"4_4_15@b",NA,7.43202594839298,44.0641448700804,"2442,4"
"4_4_15@c",NA,7.4318784335266,44.0644071151608,"2456,68"
"4_4_15A",NA,7.43232046243344,44.0642657477146,"2444,83"
"4_4_15B",NA,7.43212344024182,44.0643528189701,"2449,87"
"4_4_15C",NA,7.43199658390311,44.0640182876339,"2437,25"
"4_4_16@c",NA,7.4326799382897,44.063959429107,"2430,52"
"4_4_16A",NA,7.43264039912995,44.0642799053209,"2441,03"
"4_4_16B",NA,7.43254419079497,44.0639913859294,"2432,39"
"4_4_16C",NA,7.43266579087193,44.0638711865517,"2427,75"
"4_4_16D",NA,7.43263065744248,44.0638421946607,"2426,93"
"4_4_16E",NA,7.43256263429888,44.0641594888967,"2437,18"
"4_4_16F",NA,7.43267004408489,44.0639045242418,"2428,61"
"4_4_17","Roche du grand poignard à cornes",7.43209530148714,44.0634557786607,"2412,48"
"4_4_17@a",NA,7.43237545987783,44.063640517852,"2425,43"
"4_4_18A",NA,7.43252024561094,44.0632452145375,"2405,19"
"4_4_18B",NA,7.43279236291337,44.0628627804763,"2388,41"
"4_4_18C",NA,7.43293989072988,44.0628009794036,"2383,39"
"4_4_18D",NA,7.43266913650743,44.0630916333606,"2397,22"
"4_4_1@b","Roche au poignard éclaté",7.43323031927566,44.0629438968828,"2383,23"
"4_4_1@c","Roche au bord du ravin",7.43317337878341,44.0626933388859,"2375,02"
"4_4_1@d",NA,7.43302802035873,44.0625199231367,"2369,52"
"4_4_1@e",NA,7.4329394365032,44.0630270476507,"2388,05"
"4_4_1@g",NA,7.43301969041221,44.0619666549085,"2356,75"
"4_4_1@k","Roche au nuage de cupules",7.43354436830206,44.0628257387309,"2377,67"
"4_4_1@o",NA,7.43300172133751,44.0624215743903,"2364,57"
"4_4_1@p","Roche Henry",7.43364145039316,44.0628157816422,"2377,76"
"4_4_1@x","Roche aux cupules rigolotes",7.4330231592802,44.0624377508166,"2364,71"
"4_4_1A","Roche brun rouge",7.43312666075956,44.0627491328762,"2378,03"
"4_4_1B","Roche près du grès gris",7.43312733108906,44.0629013846364,"2383,64"
"4_4_1C","Roche verdâtre à la face lisse",7.43296149997788,44.0630285182044,"2388,49"
"4_4_2@a","Roche à la patine éclatée",7.43280174194291,44.0634752239189,"2408,31"
"4_4_2@b",NA,7.43305643460205,44.063355625094,"2401,69"
"4_4_2@g",NA,7.43323032292748,44.063747601629,"2420,4"
"4_4_2A","Roche de la banquette",7.43291841300266,44.063455896836,"2404,88"
"4_4_2B",NA,7.43316373516733,44.0636255654258,"2414,59"
"4_4_32","Roche du deuxième bloc",7.43318466610692,44.0638813866618,"2424,25"
"4_4_3@a",NA,7.43312549510288,44.0638265042779,"2424,65"
"4_4_3@b",NA,7.43319334651501,44.064043351958,"2426,99"
"4_4_3A",NA,7.43318348908987,44.0638783402179,"2424,13"
"4_4_3B1",NA,7.43313010940838,44.0639367970908,"2427,97"
"4_4_3B2","Roche du poignard gravé partiellement",7.43308943735642,44.0638936172159,"2426,81"
"4_4_3B3",NA,7.43295052519783,44.0642259348128,"2435,5"
"4_4_3C",NA,7.43302439343157,44.0640533909416,"2433,74"
"4_4_4@a","Roche du cercle récent",7.43381425902519,44.0637447077436,"2418,05"
"4_4_4@b",NA,7.43369149439651,44.063751799618,"2418,86"
"4_4_4@c",NA,7.43365170301816,44.0641947097686,"2423,52"
"4_4_4A","Roche de l'arc en ciel",7.43367204972006,44.0639726026612,"2421,4"
"4_4_4B",NA,7.43362765203564,44.0641716598923,"2423,34"
"4_4_4C",NA,7.43353700239649,44.0642334536392,"2426,01"
"4_4_5@a",NA,7.43320745714752,44.0644480587851,"2432,19"
"4_4_5@b",NA,7.43313547342184,44.0645604578865,"2437,78"
"4_4_5@c",NA,7.4330812313994,44.0649679034617,"2446,54"
"4_4_5@d",NA,7.43292305421532,44.0649231986394,"2447,84"
"4_4_5@e",NA,7.43318375758144,44.0643959740819,"2430,26"
"4_4_5A",NA,7.4331545785978,44.0643285032699,"2430"
"4_4_5B",NA,7.43325962397048,44.0647162927012,"2439,71"
"4_4_6@a",NA,7.43242078194789,44.065104143689,"2457,27"
"4_4_6@b",NA,7.43242531350792,44.0651150856483,"2457,9"
"4_4_6@c",NA,7.43247931232292,44.0652738122066,"2462,39"
"4_4_6@d",NA,7.43235787017477,44.0649581467016,"2457,7"
"4_4_6A","Roche au grand rectangle",7.43247017126724,44.0653435412182,"2465,57"
"4_4_6B",NA,7.43253427354605,44.0655688623085,"2468,68"
"4_4_7@a",NA,7.43232166294939,44.0657300824792,"2469,41"
"4_4_7A",NA,7.43225979745008,44.0655294599951,"2469,74"
"4_4_7B",NA,7.43220226838709,44.0655932462991,"2466,83"
"4_4_7C",NA,7.43215399278723,44.0656574477282,"2468,92"
"4_4_7D",NA,7.43208131420366,44.0657038734909,"2470,84"
"4_4_7E",NA,7.4322396696818,44.0657097901452,"2470"
"4_4_8",NA,7.43248309735058,44.0658847087264,"2475,48"
"4_4_8@b",NA,7.43231796258908,44.0660404320915,"2478,15"
"4_4_8@c",NA,7.43255314256085,44.0659437138801,"2474,62"
"4_4_8@d",NA,7.43204897788058,44.0661174036225,"2481,8"
"4_4_8@g",NA,7.43235207904926,44.0661263681007,"2478,07"
"4_4_8@k",NA,7.43205689584822,44.0660406795893,"2477,87"
"4_4_8@x",NA,7.43195898479011,44.0659933910558,"2476,89"
"4_4_8E",NA,7.43234558933422,44.0660304170479,"2477,83"
"4_4_9@a",NA,7.43248992573958,44.0662618659798,"2483,35"
"4_4_9@b",NA,7.4322062639075,44.0666853179008,"2507,55"
"4_4_9@r",NA,7.43173892692886,44.0666873281223,"2518,04"
"4_4_9A",NA,7.43235573824764,44.0663318899448,"2487,73"
"4_4_9B",NA,7.43234145984338,44.0664335307139,"2492,9"
"4_4_9C",NA,7.43234570923712,44.0664786117701,"2495,07"
"4_4_9D",NA,7.43221090639587,44.0664221389566,"2494,02"
"4_4_9E",NA,7.43205597752944,44.0664086639446,"2495,69"
"4_4_9F",NA,7.43203272987909,44.0665449899305,"2502,55"
"4_5_10@a",NA,7.43041084317282,44.0650381664378,"2485,23"
"4_5_10A",NA,7.43038277567019,44.0650041891873,"2483,6"
"4_5_10B",NA,7.43125828085497,44.0651675042225,"2489,85"
"4_5_11",NA,7.43027205869418,44.0651842203639,"2492,64"
"4_5_12@a",NA,7.43108196298362,44.065864417318,"2520,52"
"4_5_12@d",NA,7.43093158903679,44.0667114575371,"2566,23"
"4_5_12@e",NA,7.43078600637335,44.0666381600183,"2568,74"
"4_5_12@f",NA,7.43114522973841,44.0656690248492,"2506,99"
"4_5_12A",NA,7.43017597616201,44.0653351547458,"2502,77"
"4_5_12C",NA,7.43011456061458,44.0654206926966,"2508,75"
"4_5_12D",NA,7.43104382790673,44.066363288658,"2544,19"
"4_5_13@a",NA,7.42725699448423,44.0655242554584,"2515,91"
"4_5_13@b",NA,7.42877574179476,44.0661181232211,"2521,72"
"4_5_13@d",NA,7.42946792482737,44.0662819574109,"2536,09"
"4_5_13C",NA,7.42872312994828,44.065467647301,"2506,64"
"4_5_13D",NA,7.42826662127086,44.0654925826291,"2502,46"
"4_6_2@a",NA,7.42934974635569,44.0632650189472,"2428,68"
"4_5_14","Roche de la hache repérée par Conti",7.42903663456786,44.0646737208913,"2463,69"
"4_5_14@a","Roche de la hache contestable",7.42796817824903,44.0644545708078,"2460,55"
"4_5_14@c",NA,7.42844488635507,44.0647866857477,"2465,96"
"4_5_14@d",NA,7.4284318699468,44.06475886589,"2464,64"
"4_5_15",NA,7.42931746569769,44.0642744668226,"2449,45"
"4_5_16A",NA,7.42949111669076,44.064484977511,"2454,54"
"4_5_17",NA,7.42971648781867,44.0645085599142,"2453,38"
"4_5_18",NA,7.43001840889435,44.0644100182943,"2450"
"4_5_18@a",NA,7.43003293297287,44.0644072954941,"2450"
"4_5_18@b",NA,7.43001194169646,44.0641808149387,"2442,95"
"4_5_18@g",NA,7.4300374480593,44.0641227706432,"2440,64"
"4_5_19",NA,7.43057441542633,44.0639669264643,"2438,93"
"4_5_19@a",NA,7.43053197697971,44.0639795534949,"2440"
"4_5_1@a",NA,7.43150994011682,44.0635080499489,"2407,07"
"4_5_1@a1",NA,7.43146331039987,44.0630694090502,"2398,42"
"4_5_1@b",NA,7.43157351301427,44.0633141883357,"2399,93"
"4_5_1@c",NA,7.43160091938836,44.0628097354117,"2388,27"
"4_5_1@d",NA,7.4323243460414,44.0626093888203,"2386,7"
"4_5_1@e",NA,7.43225735405415,44.0626397159799,"2388,93"
"4_5_1A","Roche dominant le torrent de l'Arpette",7.43186866638568,44.0628236736383,"2390,58"
"4_5_1B",NA,7.43169038534508,44.0631291730651,"2394,8"
"4_5_1C",NA,7.43158160521682,44.0632441799654,"2398,19"
"4_5_1D",NA,7.43150297074396,44.0632857402598,"2400,32"
"4_5_1E",NA,7.43154486244571,44.0633405566449,"2401,16"
"4_5_1F",NA,7.43148250161367,44.0633643907793,"2402,31"
"4_5_1G",NA,7.43138772195837,44.0634643340187,"2407,07"
"4_5_20",NA,7.42938078894194,44.0638592601042,"2436,12"
"4_5_20@a",NA,7.42929482131547,44.0639725612053,"2440,92"
"4_5_20@b","Roche aux quartes corniformes fantômes",7.42925084433544,44.0639739949917,"2440,8"
"4_5_21",NA,7.43035798970584,44.0635134231932,"2423,46"
"4_5_21@a",NA,7.43056882512886,44.0634709100018,"2420"
"4_5_21@b",NA,7.43078623345196,44.0634976323968,"2413,88"
"4_5_22",NA,7.43065264892365,44.0633154814909,"2414,9"
"4_5_22@a",NA,7.43093531813196,44.0632383434801,"2406,52"
"4_5_2@a",NA,7.43163597512697,44.0638518714924,"2425,4"
"4_5_2A",NA,7.43136078763814,44.0636199993769,"2415,79"
"4_5_2B",NA,7.4315553365233,44.0636343676618,"2414,63"
"4_5_3@a",NA,7.43191694129993,44.0638840037149,"2431,01"
"4_5_3A",NA,7.43171948294326,44.0639654751821,"2432,3"
"4_5_3B",NA,7.43157794392333,44.0640146613773,"2434,64"
"4_5_3C",NA,7.43140477681856,44.0640408662963,"2439,71"
"4_5_3D",NA,7.43139714498316,44.0640051708685,"2438,58"
"4_5_3E",NA,7.43142467719288,44.063980629143,"2435,27"
"4_5_4@a",NA,7.4315054360254,44.0643401596215,"2454,73"
"4_5_4A",NA,7.43163835216476,44.064067947137,"2436,28"
"4_5_4B",NA,7.43166400110728,44.0641112966444,"2438,02"
"4_5_4C",NA,7.4316394772047,44.0641312581085,"2439,83"
"4_5_4D",NA,7.43153232445558,44.0641559118784,"2443,47"
"4_5_5",NA,7.43117595324358,44.0642184460466,"2450,04"
"4_5_5@b",NA,7.43117437359577,44.0642900803183,"2452,98"
"4_5_6",NA,7.43087413289563,44.0644081617701,"2454,99"
"4_5_7",NA,7.43090377312976,44.0645594310316,"2463,16"
"4_5_8",NA,7.4305841333821,44.0646193659153,"2465,18"
"4_5_9@a",NA,7.43109678791018,44.0648029466324,"2477,97"
"4_5_9@b",NA,7.43104556711573,44.0649689853043,"2483,76"
"4_5_9@c",NA,7.43071518558985,44.0650790456029,"2485,96"
"4_5_9@d",NA,7.43067817523367,44.0650105919506,"2483,73"
"4_5_9A",NA,7.43069639309655,44.0648206957282,"2475,65"
"4_5_9B",NA,7.43088953427291,44.064787918422,"2476,25"
"4_6_1A",NA,7.42960340087678,44.0633985224928,"2429"
"4_6_1B",NA,7.42956034607924,44.0634307639999,"2430,15"
"4_6_2@b",NA,7.42924628560431,44.0634235236265,"2435,92"
"4_6_2@c","Roche de Giacomo Palma",7.42928045173385,44.0631243363375,"2425,68"
"4_6_2@d",NA,7.42930162737695,44.063473186016,"2434,88"
"4_6_2A",NA,7.42929746433291,44.0632336529405,"2428,6"
"4_6_2B",NA,7.42932009101105,44.063264990471,"2429,7"
"4_6_2C",NA,7.42924268565954,44.0631752539342,"2428,33"
"4_6_3","Roche des deux poignards à pommeaux à lignes transversales multiples",7.42915967770429,44.0632441072072,"2432,38"
"4_6_4@a",NA,7.42874436962315,44.0633548791028,"2445,46"
"4_6_4@b",NA,7.42858854485773,44.0635016167968,"2452,64"
"4_6_4A",NA,7.42869910285195,44.0631590703713,"2440,65"
"4_6_4B",NA,7.42866997202288,44.0631449049989,"2441,22"
"4_6_4C",NA,7.42870366858168,44.0631233983684,"2439,74"
"4_6_5@a",NA,7.42856379596252,44.0632289867015,"2447,66"
"4_6_5A",NA,7.42851496832005,44.0631484167414,"2447,2"
"4_6_5B",NA,7.42846414921282,44.0631498109041,"2449,55"
"4_6_5C",NA,7.42843439246749,44.0631819542486,"2451,23"
"4_6_6",NA,7.42836962650326,44.0633669302752,"2457,75"
"4_6_7A",NA,7.42824198216335,44.0633151023326,"2460,92"
"4_6_7B",NA,7.42816122855984,44.0632792804454,"2463,27"
"4_6_8@a",NA,7.42799861596543,44.0634393243936,"2470,52"
"4_6_8@b",NA,7.42807570903069,44.0636559038851,"2471,53"
"4_6_8@c",NA,7.42799208418066,44.0640841882089,"2463,84"
"4_6_8A",NA,7.42794669236405,44.0633930439176,"2470,78"
"4_6_9",NA,7.42609559754994,44.0649424367862,"2534,03"
"4_6_9@a",NA,7.42616181909214,44.0649008843212,"2530,75"
"4_6_9@b",NA,7.42695169017019,44.0639229556299,"2502,8"
"4_6_9@c",NA,7.42581876190172,44.0628199151939,"2528,62"
"4_6_9@d",NA,7.42650317536476,44.062983008216,"2523,27"
"4_7_1",NA,7.43549952998571,44.0646543094321,"2428,02"
"4_7_10",NA,7.43602987574933,44.0640482416104,"2439,23"
"4_7_1@a",NA,7.43554940886079,44.064682645154,"2428,78"
"4_7_2",NA,7.43552173751831,44.0645049132657,"2429,15"
"4_7_3","Roche de Garibaldi",7.435224242375,44.0645996559594,"2421,67"
"4_7_3@c",NA,7.43522248271037,44.0643592032673,"2422,85"
"4_7_3bis",NA,7.4350960991122,44.0643393045646,"2420,55"
"4_7_4@a",NA,7.43558225628065,44.0640139570056,"2426,47"
"4_7_4A",NA,7.43514470323626,44.0644146248285,"2420,45"
"4_7_4B",NA,7.43502962280566,44.0642453043425,"2417,6"
"4_7_5",NA,7.43596998159858,44.0636426324148,"2434,52"
"4_7_6",NA,7.43633733363103,44.0635345192138,"2431,47"
"4_7_7",NA,7.43620515975029,44.0634922162467,"2429,45"
"4_7_8@b",NA,7.43661364975502,44.063603462738,"2410,88"
"4_7_8@c",NA,7.43658930379728,44.0636825203376,"2417,99"
"4_7_8A",NA,7.43647742716496,44.0635524540692,"2422,23"
"4_7_8B",NA,7.43643894870311,44.0634222429555,"2417,49"
"4_7_9",NA,7.43614848967538,44.0639695664361,"2437,33"
"4_8_1@a",NA,7.42014345677026,44.0628923321334,"2329,13"
"4_8_2@a",NA,7.42021642016157,44.0628374967088,"2335,5"
"5_1_10",NA,7.44243268807027,44.0600852950547,"2195,16"
"5_1_10@a",NA,7.442457297822,44.0599545477544,"2189,78"
"5_1_10@b",NA,7.44260583319048,44.0599769449945,"2185,35"
"5_1_10@c",NA,7.44225819460315,44.0600848827294,"2202,3"
"5_1_10@d",NA,7.44293130835918,44.0599662947923,"2175,71"
"5_1_10@l",NA,7.44216771317545,44.0599972817492,"2202,6"
"5_1_10@x",NA,7.44259298707844,44.0600658743501,"2187,1"
"5_1_10A",NA,7.44243792833796,44.0600287959631,"2193,7"
"5_1_11",NA,7.44292170964439,44.0602658399531,"2186,29"
"5_1_12",NA,7.44270220757743,44.0603730646135,"2197,03"
"5_1_12A",NA,7.4426968683778,44.0603570979845,"2196,69"
"5_1_13",NA,7.44254641071264,44.0604410752532,"2202,56"
"5_1_13bis",NA,7.44239261261826,44.0603378129478,"2208,52"
"5_1_14",NA,7.44195141840352,44.0603175332098,"2224,84"
"5_1_14@a",NA,7.44214593691129,44.0601618195008,"2210,19"
"5_1_14@b",NA,7.44207626178202,44.0601206594936,"2211,05"
"5_1_14@c",NA,7.44202355020502,44.0603343514554,"2224,11"
"5_1_14C",NA,7.4420045453541,44.0603598219082,"2225,79"
"5_1_15@a",NA,7.44167758648393,44.060432725167,"2236,2"
"5_1_15bis",NA,7.44168983276564,44.0604708198735,"2237,87"
"5_1_16@a",NA,7.44159032724286,44.0607768241468,"2242,51"
"5_1_16@b",NA,7.4411538881029,44.0610631628277,"2258,71"
"5_1_16@c",NA,7.44107911146173,44.0611238654024,"2261,64"
"5_1_16@d",NA,7.43966399317599,44.0605287706077,"2281,73"
"5_1_16@e",NA,7.43851213238751,44.0604367469527,"2301,78"
"5_1_16@g",NA,7.43843372671081,44.060564236445,"2303,51"
"5_1_16@h",NA,7.43981091661475,44.0614228406217,"2305,19"
"5_1_16@m",NA,7.43959467506667,44.0616292480469,"2324,14"
"5_1_16@p",NA,7.44179261909516,44.0614218843916,"2253,88"
"5_1_16@r",NA,7.44196642267359,44.0615247840619,"2251,68"
"5_1_16@x",NA,7.44062520518136,44.0613934523009,"2289,65"
"5_1_16A",NA,7.44139922282399,44.0605929125703,"2245,5"
"5_1_16B",NA,7.44121143430711,44.0606353619003,"2247,3"
"5_1_16D",NA,7.44134445661167,44.0607155913982,"0"
"5_1_16E",NA,7.44146686573747,44.0607099798026,"2243,65"
"5_1_16F",NA,7.44157304524345,44.0607155346331,"2242,87"
"5_1_16H",NA,7.44143738485411,44.0608088671393,"2245,03"
"5_1_17",NA,7.44362614984126,44.0609083066407,"2174,91"
